scope,encoder,projection_seed,target_domain,readout,metric,shortlist_size,overlap_count,union_size,jaccard,mmd_missed_top_q,a_missed_top_q,a_rescued_top_q,mmd_rescued_top_q,a_rescued_fractional_top_q,mmd_rescued_fractional_top_q,omission_reduction_from_union,a_only_better_than_mmd_choice,top_q_boundary_ties,has_a_rescue,has_mmd_rescue,a_rescues_any_oracle,mmd_rescues_any_oracle,union_selects_a_only,union_better_than_mmd,union_worse_than_mmd,union_better_than_matched_mmd,union_worse_than_matched_mmd,a_rescue_reaches_final_improvement,a_only_top_q,mmd_only_top_q,mmd_choice,union_choice
new_seeds,dinov2_b14,20260917,real,ridge,nll,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,ridge,nll,227,216,238,0.907563025210084,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,ridge,error_rate,10,8,12,0.6666666666666666,10,9,1,0,1.0,0.0,0.01611328125,1,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,ridge,error_rate,25,18,32,0.5625,8,5,3,0,3.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low"", ""painting__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,ridge,error_rate,50,40,60,0.6666666666666666,5,4,1,0,1.0,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,ridge,error_rate,100,84,116,0.7241379310344828,3,3,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,ridge,error_rate,227,216,238,0.907563025210084,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low,clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,logistic,brier_score,10,8,12,0.6666666666666666,4,5,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,brier_score,25,18,32,0.5625,2,2,1,1,1.0,1.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,brier_score,50,40,60,0.6666666666666666,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,brier_score,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,brier_score,227,216,238,0.907563025210084,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,nll,10,8,12,0.6666666666666666,6,5,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,nll,25,18,32,0.5625,4,2,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle"", ""painting__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,nll,50,40,60,0.6666666666666666,2,0,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,nll,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,nll,227,216,238,0.907563025210084,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,error_rate,10,8,12,0.6666666666666666,10,9,1,0,1.0,0.0,0.0166015625,1,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
new_seeds,dinov2_b14,20260917,real,logistic,error_rate,25,18,32,0.5625,8,5,3,0,3.0,0.0,0.0,0,1,True,False,False,False,True,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low"", ""painting__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,logistic,error_rate,50,40,60,0.6666666666666666,5,3,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,logistic,error_rate,100,84,116,0.7241379310344828,2,2,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,real,logistic,error_rate,227,216,238,0.907563025210084,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low
new_seeds,dinov2_b14,20260917,sketch,ridge,brier_score,10,3,17,0.17647058823529413,6,10,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,brier_score,25,11,39,0.28205128205128205,5,10,0,5,0.0,5.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,brier_score,50,30,70,0.42857142857142855,1,7,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_high"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,brier_score,100,79,121,0.6528925619834711,1,1,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,brier_score,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,nll,10,3,17,0.17647058823529413,6,10,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,nll,25,11,39,0.28205128205128205,6,10,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,nll,50,30,70,0.42857142857142855,2,8,0,6,0.0,6.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_high""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,nll,100,79,121,0.6528925619834711,1,3,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_high""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,nll,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,ridge,error_rate,10,3,17,0.17647058823529413,7,8,1,2,1.0,2.0,0.0,0,3,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,ridge,error_rate,25,11,39,0.28205128205128205,6,8,0,2,0.0,2.0,0.0,0,3,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,ridge,error_rate,50,30,70,0.42857142857142855,5,6,0,1,0.0,1.0,0.0,0,3,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,ridge,error_rate,100,79,121,0.6528925619834711,2,4,0,2,0.0,2.0,0.0,0,3,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_high""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,ridge,error_rate,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,3,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,brier_score,10,3,17,0.17647058823529413,5,10,0,5,0.0,5.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,brier_score,25,11,39,0.28205128205128205,4,10,0,6,0.0,6.0,0.0,0,1,False,True,False,True,False,False,False,True,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,brier_score,50,30,70,0.42857142857142855,0,7,0,7,0.0,7.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_high"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,logistic,brier_score,100,79,121,0.6528925619834711,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,logistic,brier_score,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high
new_seeds,dinov2_b14,20260917,sketch,logistic,nll,10,3,17,0.17647058823529413,5,8,1,4,1.0,4.0,0.0,1,1,True,True,False,True,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,nll,25,11,39,0.28205128205128205,4,7,0,3,0.0,3.0,0.0,0,1,False,True,False,True,False,False,False,False,True,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,nll,50,30,70,0.42857142857142855,2,4,1,3,1.0,3.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,nll,100,79,121,0.6528925619834711,0,2,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_high""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,nll,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,error_rate,10,3,17,0.17647058823529413,6,8,1,3,1.0,2.5,0.00634765625,1,2,True,True,True,False,True,True,False,False,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_low""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low
new_seeds,dinov2_b14,20260917,sketch,logistic,error_rate,25,11,39,0.28205128205128205,5,6,1,2,1.5,1.5,0.0,0,2,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|real__clip_pc1_high""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low
new_seeds,dinov2_b14,20260917,sketch,logistic,error_rate,50,30,70,0.42857142857142855,3,3,1,1,1.0,1.0,0.0,0,2,True,True,False,False,False,False,False,True,False,False,"[""clipart__clip_pc1_middle|real__clip_pc1_high|real__clip_pc1_low""]","[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_middle|real__clip_pc1_low
new_seeds,dinov2_b14,20260917,sketch,logistic,error_rate,100,79,121,0.6528925619834711,0,1,0,1,0.0,1.0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_middle|painting__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_middle
new_seeds,dinov2_b14,20260917,sketch,logistic,error_rate,227,200,254,0.7874015748031497,0,0,0,0,0.0,0.0,0.0,0,2,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_high|clipart__clip_pc1_middle|real__clip_pc1_middle
new_seeds,resnet50,20260918,clipart,ridge,brier_score,10,1,19,0.05263157894736842,9,9,1,1,1.0,1.0,0.0,0,1,True,True,False,False,False,False,False,False,True,False,"[""real__clip_pc1_high|real__clip_pc1_low|real__clip_pc1_middle""]","[""infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low""]",infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low,infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
new_seeds,resnet50,20260918,clipart,ridge,brier_score,25,4,46,0.08695652173913043,7,6,4,3,4.0,3.0,2.7427085007247776e-05,2,1,True,True,True,False,True,True,False,True,False,True,"[""real__clip_pc1_high|real__clip_pc1_low|real__clip_pc1_middle"", ""real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low"", ""real__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_low"", ""real__clip_pc1_low|real__clip_pc1_middle|sketch__clip_pc1_middle""]","[""infograph__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low"", ""painting__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low"", ""real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle""]",real__clip_pc1_low|sketch__clip_pc1_low|sketch__clip_pc1_middle,real__clip_pc1_high|real__clip_pc1_low|sketch__clip_pc1_low
